date,product_id,sales,category,region,price,discount,rating,views,clicks,ProductID,profit
2066-02-19,P010,73.0,A,South,86.47,26.72,2.0,3048.0,124.0,,
2066-02-20,P014,86.0,B,West,14.14,1.64,4.0,2709.0,481.0,,
2066-02-21,P015,88.0,D,East,99.67,16.45,3.0,1411.0,459.0,,
2066-02-22,P010,76.0,B,South,33.6,6.57,5.0,2880.0,443.0,,
2066-02-23,P006,80.0,A,South,73.23,16.41,4.0,4941.0,362.0,,
2066-02-24,P016,73.0,D,West,95.83,14.22,1.0,2222.0,302.0,,
2066-02-25,P002,96.0,E,East,78.68,7.44,1.0,3742.0,142.0,,
2066-02-26,P010,79.0,C,South,30.67,4.26,1.0,3898.0,110.0,,
2066-02-27,P005,71.0,D,East,42.61,24.99,5.0,4895.0,431.0,,
2066-02-28,P009,73.0,A,South,47.28,21.45,1.0,1468.0,467.0,,
2066-03-01,P019,81.0,C,East,62.77,12.07,5.0,988.0,225.0,,
2066-03-02,P019,87.0,D,East,64.27,5.94,4.0,319.0,230.0,,
2066-03-03,P009,67.0,B,North,80.91,34.17,3.0,953.0,258.0,,
2066-03-04,P016,98.0,A,South,87.37,8.32,1.0,4084.0,383.0,,
2066-03-05,P019,83.0,D,North,18.06,3.33,4.0,3664.0,51.0,,
2066-03-06,P020,85.0,A,South,34.58,4.36,4.0,2053.0,277.0,,
2066-03-07,P004,79.0,E,North,40.93,27.33,2.0,3363.0,106.0,,
2066-03-08,P005,80.0,C,North,11.2,1.47,2.0,2925.0,362.0,,
2066-03-09,P018,79.0,C,North,47.58,8.46,1.0,1061.0,130.0,,
2066-03-10,P008,90.0,E,North,42.29,21.98,5.0,1711.0,74.0,,
2066-03-11,P013,80.0,C,North,57.29,10.21,4.0,743.0,322.0,,
2066-03-12,P009,88.0,C,South,19.02,3.24,4.0,4237.0,203.0,,
2066-03-13,P010,76.0,E,West,47.26,2.53,3.0,585.0,328.0,,
2066-03-14,P004,82.0,B,North,63.77,28.96,3.0,2618.0,108.0,,
2066-03-15,P019,72.0,C,West,82.34,7.95,5.0,1653.0,394.0,,
2066-03-16,P004,92.0,B,North,78.98,11.85,1.0,3973.0,472.0,,
2066-03-17,P013,72.0,A,South,46.44,22.94,3.0,1304.0,136.0,,
2066-03-18,P017,77.0,A,East,45.06,19.88,4.0,1559.0,60.0,,
2066-03-19,P011,77.0,C,West,13.37,6.55,4.0,611.0,103.0,,
2066-03-20,P002,77.0,A,West,17.44,4.23,4.0,589.0,393.0,,
2066-03-21,P005,87.0,E,South,88.52,22.18,4.0,4111.0,417.0,,
2066-03-22,P013,77.0,C,East,82.53,36.58,2.0,1448.0,371.0,,
2066-03-23,P003,94.0,E,West,11.9,2.69,4.0,807.0,431.0,,
2066-03-24,P019,72.0,B,South,89.44,14.67,3.0,2546.0,494.0,,
2066-03-25,P019,82.0,D,North,65.25,22.29,1.0,332.0,82.0,,
2066-03-26,P016,72.0,D,West,82.17,13.41,2.0,588.0,136.0,,
2066-03-27,P016,84.0,C,East,55.23,8.87,2.0,3272.0,73.0,,
2066-03-28,P003,80.0,E,West,23.56,2.39,2.0,3020.0,322.0,,
2066-03-29,P009,79.0,D,North,42.12,13.48,1.0,1793.0,462.0,,
2066-03-30,P019,92.0,C,East,50.5,7.75,4.0,2606.0,310.0,,
2066-03-31,P001,74.0,D,North,77.85,3.68,2.0,3226.0,173.0,,
2066-04-01,P014,86.0,D,East,83.14,28.44,5.0,2735.0,466.0,,
2066-04-02,P011,73.0,A,North,76.73,15.47,3.0,2525.0,273.0,,
2066-04-03,P018,81.0,C,East,52.9,34.28,1.0,486.0,204.0,,
2066-04-04,P020,68.0,D,East,69.73,25.67,4.0,2005.0,139.0,,
2066-04-05,P007,74.0,C,North,36.6,11.28,4.0,3559.0,254.0,,
2066-04-06,P006,80.0,A,West,98.9,8.26,2.0,2743.0,243.0,,
2066-04-07,P012,99.0,C,South,25.14,4.73,3.0,2901.0,161.0,,
2066-04-08,P002,81.0,A,West,75.12,42.89,2.0,968.0,417.0,,
2066-04-09,P013,97.0,D,South,23.94,1.26,3.0,3921.0,297.0,,
2066-04-10,P020,83.0,D,North,35.28,6.38,1.0,3845.0,391.0,,
2066-04-11,P001,77.0,D,West,77.39,8.65,4.0,2543.0,284.0,,
2066-04-12,P015,96.0,A,North,75.62,8.13,5.0,1470.0,229.0,,
2066-04-13,P020,85.0,B,South,21.21,4.51,4.0,4947.0,186.0,,
2066-04-14,P008,74.0,A,East,71.07,4.04,1.0,2756.0,484.0,,
2066-04-15,P018,85.0,A,North,28.35,16.47,1.0,1110.0,165.0,,
2066-04-16,P015,78.0,E,West,97.57,33.88,3.0,4156.0,182.0,,
2066-04-17,P008,61.0,D,North,64.27,17.16,3.0,4675.0,266.0,,
2066-04-18,P002,90.0,D,North,10.31,1.16,1.0,2640.0,443.0,,
2066-04-19,P011,91.0,E,North,28.76,7.46,2.0,1993.0,448.0,,
2066-04-20,P008,99.0,B,South,30.66,15.68,4.0,276.0,169.0,,
2066-04-21,P013,85.0,C,West,32.24,9.37,1.0,1861.0,150.0,,
2066-04-22,P001,78.0,D,West,60.14,18.19,2.0,2370.0,138.0,,
2066-04-23,P018,89.0,D,South,28.5,1.36,5.0,4951.0,240.0,,
2066-04-24,P005,89.0,A,West,47.15,5.35,3.0,796.0,194.0,,
2066-04-25,P001,97.0,B,West,25.6,5.53,3.0,3388.0,131.0,,
2066-04-26,P012,80.0,B,North,70.02,27.53,4.0,4029.0,400.0,,
2066-04-27,P005,79.0,B,South,61.18,13.79,5.0,3262.0,23.0,,
2066-04-28,P016,73.0,B,South,66.58,14.47,2.0,2010.0,446.0,,
2066-04-29,P018,86.0,E,South,97.07,33.38,2.0,2040.0,54.0,,
2066-04-30,P002,65.0,A,East,45.94,10.44,3.0,921.0,172.0,,
2066-05-01,P015,88.0,E,West,29.39,6.21,4.0,1907.0,41.0,,
2066-05-02,P011,87.0,E,North,99.89,17.91,1.0,384.0,30.0,,
2066-05-03,P010,87.0,C,North,15.23,6.16,4.0,4426.0,295.0,,
2066-05-04,P003,82.0,A,North,82.93,29.06,2.0,381.0,305.0,,
2066-05-05,P013,96.0,B,North,24.6,6.67,5.0,4290.0,353.0,,
2066-05-06,P013,89.0,A,West,69.83,42.43,3.0,4940.0,288.0,,
2066-05-07,P003,75.0,B,South,52.64,6.31,3.0,756.0,57.0,,
2066-05-08,P010,75.0,C,South,85.51,22.98,3.0,3343.0,380.0,,
2066-05-09,P004,72.0,D,East,75.8,29.76,2.0,4861.0,466.0,,
2066-05-10,P014,86.0,E,North,25.51,2.92,5.0,4483.0,489.0,,
2066-05-11,P017,71.0,C,East,69.87,30.89,5.0,674.0,157.0,,
2066-05-12,P001,92.0,E,West,29.54,11.61,3.0,274.0,142.0,,
2066-05-13,P015,94.0,B,East,25.23,5.54,3.0,142.0,74.0,,
2066-05-14,P002,72.0,B,West,17.57,11.3,5.0,4727.0,225.0,,
2066-05-15,P018,79.0,C,East,20.23,5.88,1.0,4539.0,73.0,,
2066-05-16,P007,81.0,D,West,73.35,28.7,3.0,446.0,224.0,,
2066-05-17,P013,90.0,D,West,99.29,23.76,3.0,3537.0,453.0,,
2066-05-18,P003,97.0,E,East,70.82,24.42,4.0,981.0,312.0,,
2066-05-19,P003,64.0,B,South,73.76,12.98,3.0,276.0,313.0,,
2066-05-20,P013,78.0,B,East,80.44,43.14,5.0,2041.0,127.0,,
2066-05-21,P004,78.0,D,South,90.01,16.49,5.0,2402.0,448.0,,
2066-05-22,P016,67.0,B,South,34.1,10.32,1.0,1209.0,197.0,,
2066-05-23,P008,76.0,B,East,64.41,15.29,5.0,522.0,312.0,,
2066-05-24,P008,85.0,C,North,29.5,8.19,1.0,2947.0,467.0,,
2066-05-25,P016,78.0,D,South,57.31,15.25,5.0,4739.0,419.0,,
2066-05-26,P002,66.0,D,North,28.78,14.09,2.0,4167.0,284.0,,
2066-05-27,P009,110.0,A,West,15.76,4.21,1.0,621.0,104.0,,
2066-05-28,P013,84.0,D,West,17.95,8.64,1.0,1163.0,273.0,,
2066-05-29,P012,82.0,D,West,97.87,30.88,2.0,3422.0,398.0,,
2066-05-30,P002,70.0,A,South,10.54,1.36,1.0,4634.0,477.0,,
2066-05-31,P009,84.0,B,South,72.11,17.91,1.0,4312.0,274.0,,
2066-06-01,P001,79.0,B,West,89.86,10.73,2.0,2250.0,121.0,,
2066-06-02,P006,62.0,E,East,45.43,8.61,2.0,352.0,147.0,,
2066-06-03,P002,70.0,B,East,73.73,19.55,1.0,3466.0,51.0,,
2066-06-04,P003,89.0,D,West,41.4,1.36,2.0,1872.0,227.0,,
2066-06-05,P015,101.0,E,North,57.61,5.76,4.0,4027.0,122.0,,
2066-06-06,P007,85.0,E,West,94.21,47.18,5.0,3725.0,449.0,,
2066-06-07,P013,92.0,B,South,13.81,6.32,2.0,3465.0,45.0,,
2066-06-08,P016,80.0,E,North,34.05,7.59,5.0,3777.0,115.0,,
2066-06-09,P013,80.0,A,East,19.54,5.32,1.0,2901.0,458.0,,
2066-06-10,P012,92.0,E,East,54.63,8.57,1.0,1640.0,125.0,,
2066-06-11,P017,98.0,C,North,79.34,17.56,1.0,622.0,389.0,,
2066-06-12,P011,94.0,A,North,97.89,69.71,2.0,2360.0,460.0,,
2066-06-13,P007,71.0,D,South,23.99,7.74,1.0,4013.0,450.0,,
2066-06-14,P013,81.0,B,West,13.95,3.7,1.0,4966.0,169.0,,
2066-06-15,P010,84.0,B,North,22.45,8.34,4.0,1091.0,89.0,,
2066-06-16,P010,79.0,C,North,97.19,13.62,1.0,1258.0,73.0,,
2066-06-17,P013,85.0,B,East,38.81,4.57,2.0,3146.0,145.0,,
2066-06-18,P019,90.0,D,East,34.05,10.28,4.0,2783.0,174.0,,
2066-06-19,P017,91.0,E,West,76.16,29.98,1.0,699.0,139.0,,
2066-06-20,P020,98.0,B,North,20.86,6.36,5.0,1464.0,334.0,,
2066-06-21,P007,78.0,D,East,41.42,15.01,4.0,958.0,14.0,,
2066-06-22,P004,68.0,A,West,23.03,9.63,5.0,691.0,240.0,,
2066-06-23,P017,85.0,D,East,97.69,40.71,5.0,3509.0,389.0,,
2066-06-24,P004,100.0,C,East,35.66,9.99,2.0,3974.0,384.0,,
2066-06-25,P018,77.0,D,East,34.23,5.22,3.0,1609.0,239.0,,
2066-06-26,P020,88.0,B,South,67.1,44.06,3.0,3565.0,394.0,,
2066-06-27,P008,88.0,E,South,11.5,6.22,1.0,1365.0,455.0,,
2066-06-28,P008,83.0,D,North,68.82,12.41,1.0,402.0,488.0,,
2066-06-29,P016,82.0,C,West,50.85,15.96,4.0,266.0,232.0,,
2066-06-30,P015,72.0,A,West,26.57,3.69,3.0,895.0,305.0,,
2066-07-01,P018,59.0,C,South,53.77,10.65,1.0,3183.0,346.0,,
2066-07-02,P019,70.0,A,West,99.91,36.57,4.0,508.0,366.0,,
2066-07-03,P006,78.0,D,North,85.49,16.64,5.0,1765.0,247.0,,
2066-07-04,P009,93.0,E,West,97.67,52.58,1.0,2255.0,145.0,,
2066-07-05,P016,81.0,C,West,93.35,48.34,5.0,1164.0,228.0,,
2066-07-06,P009,76.0,E,South,83.84,50.33,1.0,1981.0,59.0,,
2066-07-07,P020,73.0,D,South,40.13,8.94,3.0,2211.0,245.0,,
2066-07-08,P017,88.0,E,West,75.69,19.63,1.0,3974.0,403.0,,
2066-07-09,P004,95.0,E,West,45.24,11.31,1.0,1829.0,329.0,,
2066-07-10,P015,92.0,C,North,48.66,13.24,5.0,2834.0,167.0,,
2066-07-11,P011,88.0,D,North,88.61,15.57,2.0,2809.0,435.0,,
2066-07-12,P014,67.0,E,North,28.47,0.62,4.0,942.0,480.0,,
2066-07-13,P017,78.0,A,East,36.69,8.9,1.0,1924.0,143.0,,
2066-07-14,P013,101.0,B,East,93.75,6.84,5.0,4834.0,311.0,,
2066-07-15,P009,93.0,A,East,72.96,30.12,2.0,2178.0,282.0,,
2066-07-16,P016,66.0,E,West,15.84,5.29,4.0,2256.0,279.0,,
2066-07-17,P008,81.0,D,North,20.95,5.57,3.0,650.0,114.0,,
2066-07-18,P014,85.0,A,East,62.16,24.56,4.0,1611.0,194.0,,
2066-07-19,P015,74.0,D,South,81.89,22.11,4.0,4453.0,371.0,,
2066-07-20,P007,59.0,A,South,81.35,33.81,1.0,893.0,90.0,,
2066-07-21,P011,83.0,D,West,48.24,12.71,2.0,543.0,204.0,,
2066-07-22,P003,74.0,E,South,33.27,9.28,3.0,732.0,250.0,,
2066-07-23,P007,74.0,C,West,80.89,15.05,2.0,2872.0,130.0,,
2066-07-24,P005,78.0,A,South,94.97,34.59,5.0,3397.0,146.0,,
2066-07-25,P009,80.0,D,East,49.97,25.6,2.0,982.0,171.0,,
2066-07-26,P020,82.0,A,East,22.35,5.78,2.0,2943.0,307.0,,
2066-07-27,P019,73.0,D,West,64.88,11.13,5.0,4461.0,88.0,,
2066-07-28,P013,80.0,D,West,16.45,2.57,4.0,1265.0,174.0,,
2066-07-29,P019,64.0,C,South,65.04,12.81,2.0,658.0,236.0,,
2066-07-30,P016,85.0,D,North,25.57,10.27,3.0,321.0,487.0,,
2066-07-31,P002,53.0,A,South,56.44,24.38,2.0,3590.0,243.0,,
2066-08-01,P001,79.0,E,South,66.29,17.42,5.0,1903.0,467.0,,
2066-08-02,P003,91.0,B,West,50.21,35.28,4.0,3934.0,329.0,,
2066-08-03,P012,71.0,D,North,84.46,45.31,2.0,1720.0,180.0,,
2066-08-04,P006,89.0,B,North,43.72,11.61,3.0,3356.0,324.0,,
2066-08-05,P002,94.0,E,West,23.95,1.31,4.0,1533.0,390.0,,
2066-08-06,P016,49.0,B,East,51.75,16.9,1.0,1173.0,463.0,,
2066-08-07,P005,81.0,D,West,96.72,20.81,4.0,555.0,68.0,,
2066-08-08,P012,53.0,A,West,89.22,35.18,5.0,4289.0,281.0,,
2066-08-09,P004,81.0,C,West,38.0,16.6,1.0,4217.0,130.0,,
2066-08-10,P014,82.0,D,North,31.84,14.14,4.0,218.0,311.0,,
2066-08-11,P017,57.0,D,West,53.5,6.1,2.0,117.0,161.0,,
2066-08-12,P012,101.0,C,North,68.96,24.08,5.0,4588.0,486.0,,
2066-08-13,P013,85.0,C,West,93.4,28.63,4.0,1532.0,451.0,,
2066-08-14,P017,74.0,C,East,65.2,35.32,4.0,3883.0,124.0,,
2066-08-15,P020,97.0,C,East,85.25,25.56,1.0,4427.0,392.0,,
2066-08-16,P015,64.0,C,South,72.65,30.39,5.0,4659.0,195.0,,
2066-08-17,P009,70.0,D,South,19.14,4.92,5.0,1436.0,117.0,,
2066-08-18,P010,59.0,B,North,90.26,16.6,5.0,4477.0,101.0,,
2066-08-19,P006,100.0,A,East,27.96,13.02,1.0,1322.0,474.0,,
2066-08-20,P017,86.0,D,North,43.0,9.98,2.0,3145.0,93.0,,
2066-08-21,P012,89.0,E,West,85.62,24.05,2.0,3991.0,71.0,,
2066-08-22,P009,85.0,D,West,98.13,36.24,3.0,326.0,309.0,,
2066-08-23,P002,88.0,D,North,37.96,7.04,4.0,2324.0,434.0,,
2066-08-24,P016,83.0,B,South,44.49,19.77,3.0,4051.0,449.0,,
2066-08-25,P016,85.0,C,North,53.71,10.65,1.0,3058.0,368.0,,
2066-08-26,P001,83.0,E,North,54.82,3.47,3.0,2415.0,262.0,,
2066-08-27,P011,76.0,B,South,77.53,22.35,1.0,2779.0,50.0,,
2066-08-28,P003,82.0,A,West,83.54,36.11,2.0,2311.0,20.0,,
2066-08-29,P002,85.0,E,South,99.19,33.98,2.0,377.0,476.0,,
2066-08-30,P014,83.0,E,East,82.38,58.82,3.0,3969.0,289.0,,
2066-08-31,P001,68.0,B,South,36.98,14.05,3.0,2064.0,19.0,,
2066-09-01,P006,69.0,E,East,42.23,4.44,1.0,333.0,440.0,,
2066-09-02,P007,93.0,D,East,65.63,18.07,1.0,4113.0,495.0,,
2066-09-03,P002,79.0,D,South,71.8,28.29,3.0,3684.0,477.0,,
2066-09-04,P002,88.0,C,South,18.1,8.64,4.0,4415.0,462.0,,
2066-09-05,P015,72.0,B,South,40.93,3.74,4.0,2271.0,374.0,,
2066-09-06,P005,68.0,D,North,28.24,12.38,2.0,4076.0,272.0,,
2066-09-07,P013,74.0,E,South,55.71,3.12,1.0,329.0,394.0,,
2066-09-08,P019,80.0,E,East,25.18,10.82,2.0,4693.0,215.0,,
2066-09-09,P019,76.0,D,East,62.27,26.24,5.0,4399.0,197.0,,
2066-09-10,P015,95.0,B,East,52.06,23.88,1.0,703.0,479.0,,
2066-09-11,P001,84.0,B,South,46.35,11.04,5.0,1743.0,387.0,,
2066-09-12,P003,101.0,A,West,68.41,25.03,1.0,4172.0,399.0,,
2066-09-13,P018,87.0,B,West,47.47,6.21,2.0,3238.0,54.0,,
2066-09-14,P017,58.0,D,East,45.93,6.68,4.0,3004.0,104.0,,
2066-09-15,P008,93.0,A,East,68.6,33.71,2.0,2429.0,279.0,,
2066-09-16,P011,68.0,E,North,15.16,1.26,3.0,4288.0,281.0,,
2066-09-17,P020,85.0,D,South,48.92,15.58,2.0,1092.0,299.0,,
2066-09-18,P008,75.0,C,South,27.59,10.27,5.0,2475.0,312.0,,
2066-09-19,P006,104.0,C,East,13.47,4.9,4.0,2929.0,386.0,,
2066-09-20,P006,97.0,B,North,13.12,2.23,2.0,1532.0,247.0,,
2066-09-21,P006,75.0,A,East,25.09,11.72,5.0,322.0,89.0,,
2066-09-22,P002,81.0,A,North,49.05,6.2,4.0,3962.0,271.0,,
2066-09-23,P010,85.0,E,East,61.0,17.11,2.0,3670.0,497.0,,
2066-09-24,P010,91.0,B,East,81.63,6.05,5.0,3580.0,82.0,,
2066-09-25,P009,83.0,A,South,64.69,38.72,1.0,3954.0,347.0,,
2066-09-26,P003,73.0,D,North,56.81,2.09,4.0,3154.0,483.0,,
2066-09-27,P002,76.0,E,West,13.27,2.45,5.0,3483.0,445.0,,
2066-09-28,P004,83.0,A,North,36.81,21.7,3.0,3892.0,234.0,,
2066-09-29,P008,95.0,C,North,72.3,2.63,5.0,1868.0,420.0,,
2066-09-30,P009,87.0,C,South,34.35,2.6,2.0,3037.0,380.0,,
2066-10-01,P002,75.0,A,West,63.49,2.12,1.0,4683.0,366.0,,
2066-10-02,P016,89.0,C,West,64.35,29.08,4.0,3553.0,215.0,,
2066-10-03,P006,79.0,D,South,37.46,17.42,3.0,2577.0,296.0,,
2066-10-04,P008,92.0,E,East,61.44,8.59,2.0,140.0,45.0,,
2066-10-05,P003,108.0,D,North,20.26,1.63,2.0,463.0,55.0,,
2066-10-06,P011,79.0,C,North,75.43,25.59,5.0,2389.0,151.0,,
2066-10-07,P020,91.0,A,East,12.03,5.64,3.0,715.0,162.0,,
2066-10-08,P005,76.0,A,West,13.18,3.6,5.0,1989.0,307.0,,
2066-10-09,P012,82.0,E,East,88.32,23.9,3.0,1468.0,398.0,,
2066-10-10,P011,83.0,C,West,62.23,10.9,1.0,3827.0,476.0,,
2066-10-11,P005,81.0,C,East,24.66,9.86,4.0,3517.0,14.0,,
2066-10-12,P020,108.0,C,East,64.15,26.42,1.0,4214.0,258.0,,
2066-10-13,P020,80.0,B,West,43.29,8.9,5.0,1246.0,194.0,,
2066-10-14,P003,89.0,A,North,34.29,10.91,3.0,2468.0,182.0,,
2066-10-15,P009,64.0,C,East,83.02,29.27,2.0,4622.0,124.0,,
2066-10-16,P018,87.0,E,West,52.96,12.83,4.0,3830.0,455.0,,
2066-10-17,P012,95.0,B,North,36.41,16.2,1.0,3104.0,309.0,,
2066-10-18,P004,78.0,C,North,94.93,27.53,4.0,4649.0,63.0,,
2066-10-19,P007,58.0,A,North,24.85,7.58,4.0,176.0,62.0,,
2066-10-20,P020,83.0,B,West,22.78,6.85,2.0,3979.0,94.0,,
2066-10-21,P011,83.0,D,West,18.76,4.66,5.0,1473.0,474.0,,
2066-10-22,P002,90.0,E,East,21.2,8.03,4.0,3885.0,297.0,,
2066-10-23,P012,103.0,A,East,32.75,6.44,2.0,838.0,133.0,,
2066-10-24,P009,79.0,D,East,72.87,18.6,2.0,1416.0,472.0,,
2066-10-25,P006,75.0,A,East,70.47,39.19,5.0,369.0,11.0,,
2066-10-26,P007,72.0,E,West,78.71,32.34,5.0,4311.0,107.0,,
2066-10-27,P006,85.0,C,West,61.8,21.33,3.0,4343.0,219.0,,
2066-10-28,P018,88.0,D,South,54.33,23.26,4.0,623.0,92.0,,
2066-10-29,P013,78.0,D,East,48.87,10.81,1.0,584.0,144.0,,
2066-10-30,P009,91.0,B,West,88.72,17.41,1.0,1053.0,237.0,,
2066-10-31,P019,88.0,C,South,40.92,6.58,4.0,4501.0,469.0,,
2066-11-01,P004,84.0,E,East,90.24,19.93,5.0,3688.0,378.0,,
2066-11-02,P004,74.0,B,South,34.8,14.97,1.0,4110.0,10.0,,
2066-11-03,P013,79.0,D,East,24.16,8.47,1.0,924.0,174.0,,
2066-11-04,P011,59.0,A,East,32.96,3.81,5.0,3556.0,386.0,,
2066-11-05,P002,86.0,E,North,54.91,19.53,5.0,1028.0,333.0,,
2066-11-06,P006,84.0,B,West,93.33,11.73,5.0,671.0,43.0,,
2066-11-07,P012,85.0,C,South,25.96,5.05,4.0,1391.0,368.0,,
2066-11-08,P008,88.0,A,East,62.19,10.52,3.0,1288.0,413.0,,
2066-11-09,P005,87.0,B,West,29.59,8.83,1.0,4138.0,275.0,,
2066-11-10,P020,82.0,E,South,70.99,34.9,4.0,2101.0,178.0,,
2066-11-11,P009,84.0,A,North,51.85,14.08,1.0,811.0,167.0,,
2066-11-12,P004,69.0,B,West,76.02,27.37,4.0,1643.0,68.0,,
2066-11-13,P009,78.0,B,South,87.05,13.52,1.0,2294.0,66.0,,
2066-11-14,P012,84.0,E,East,40.13,6.29,3.0,3312.0,438.0,,
2066-11-15,P004,76.0,C,North,94.44,52.26,2.0,2341.0,297.0,,
2066-11-16,P017,92.0,A,West,52.16,12.65,4.0,3011.0,103.0,,
2066-11-17,P020,77.0,B,East,94.3,69.49,5.0,2954.0,482.0,,
2066-11-18,P002,86.0,E,North,30.76,8.29,2.0,4582.0,296.0,,
2066-11-19,P013,85.0,B,North,90.74,32.7,3.0,901.0,208.0,,
2066-11-20,P015,91.0,E,South,40.03,3.38,4.0,2029.0,195.0,,
2066-11-21,P008,93.0,E,East,77.57,42.27,2.0,1889.0,124.0,,
2066-11-22,P006,91.0,B,East,97.14,12.2,2.0,1822.0,150.0,,
2066-11-23,P009,63.0,E,West,92.09,19.35,1.0,2291.0,490.0,,
2066-11-24,P011,96.0,A,West,51.73,23.53,4.0,3700.0,55.0,,
2066-11-25,P012,99.0,E,West,41.04,2.52,5.0,1297.0,413.0,,
2066-11-26,P002,79.0,C,West,65.14,7.73,2.0,1456.0,266.0,,
2066-11-27,P002,86.0,C,North,73.52,27.18,5.0,211.0,437.0,,
2066-11-28,P011,75.0,E,West,58.62,25.59,1.0,2766.0,242.0,,
2066-11-29,P008,64.0,A,East,86.36,11.98,5.0,2072.0,180.0,,
2066-11-30,P006,76.0,D,North,15.24,0.75,1.0,3863.0,467.0,,
2066-12-01,P018,78.0,D,West,63.97,6.27,1.0,4652.0,154.0,,
2066-12-02,P011,80.0,A,West,57.27,20.74,2.0,240.0,69.0,,
2066-12-03,P006,74.0,C,South,13.54,0.24,4.0,4910.0,132.0,,
2066-12-04,P009,77.0,E,North,11.14,5.92,3.0,3207.0,430.0,,
2066-12-05,P014,84.0,B,East,64.55,33.23,5.0,2999.0,336.0,,
2066-12-06,P019,76.0,E,West,20.62,11.57,4.0,4574.0,37.0,,
2066-12-07,P006,89.0,E,North,79.17,52.15,5.0,2685.0,321.0,,
2066-12-08,P020,91.0,D,East,95.43,34.5,5.0,2282.0,415.0,,
2066-12-09,P019,108.0,E,West,25.97,6.17,2.0,2049.0,458.0,,
2066-12-10,P010,95.0,D,West,81.87,7.0,1.0,286.0,339.0,,
2066-12-11,P014,86.0,B,South,63.23,21.78,4.0,2992.0,173.0,,
2066-12-12,P005,78.0,E,South,50.31,12.86,2.0,1729.0,152.0,,
2066-12-13,P012,87.0,A,North,68.53,6.49,2.0,4115.0,442.0,,
2066-12-14,P019,87.0,E,South,82.21,21.66,4.0,1700.0,261.0,,
2066-12-15,P002,79.0,A,South,97.36,16.01,5.0,1730.0,119.0,,
2066-12-16,P015,92.0,D,North,69.44,24.36,1.0,656.0,405.0,,
2066-12-17,P006,70.0,E,West,77.22,12.87,2.0,1562.0,238.0,,
2066-12-18,P008,82.0,D,East,64.68,16.48,2.0,4145.0,438.0,,
2066-12-19,P014,90.0,A,North,60.85,15.75,1.0,3152.0,462.0,,
2066-12-20,P003,81.0,D,North,15.83,1.89,3.0,1255.0,442.0,,
2066-12-21,P006,82.0,C,East,23.96,8.71,2.0,692.0,316.0,,
2066-12-22,P011,83.0,A,South,44.13,14.71,2.0,1457.0,111.0,,
2066-12-23,P009,76.0,D,North,68.46,4.08,4.0,744.0,146.0,,
2066-12-24,P017,96.0,E,West,16.82,7.83,2.0,1224.0,447.0,,
2066-12-25,P019,74.0,D,North,58.99,15.26,2.0,634.0,211.0,,
2066-12-26,P002,87.0,B,East,11.19,3.58,1.0,947.0,273.0,,
2066-12-27,P008,88.0,A,West,78.95,53.69,4.0,1986.0,412.0,,
2066-12-28,P010,75.0,D,North,70.02,31.57,1.0,4790.0,90.0,,
2066-12-29,P003,85.0,C,West,56.86,18.06,1.0,3624.0,282.0,,
2066-12-30,P010,75.0,B,East,61.4,9.61,2.0,3121.0,39.0,,
2066-12-31,P002,98.0,A,North,93.95,46.32,1.0,3736.0,250.0,,
2067-01-01,P007,73.0,B,North,91.6,32.05,3.0,2863.0,463.0,,
2067-01-02,P001,78.0,E,East,81.35,12.33,5.0,138.0,417.0,,
2067-01-03,P012,72.0,C,West,40.26,22.58,3.0,2975.0,150.0,,
2067-01-04,P005,71.0,E,West,19.65,6.81,4.0,331.0,485.0,,
2067-01-05,P009,100.0,D,East,38.93,5.28,5.0,3958.0,73.0,,
2067-01-06,P012,90.0,B,West,77.68,47.74,2.0,1789.0,46.0,,
2067-01-07,P011,86.0,E,West,64.99,27.77,1.0,3328.0,89.0,,
2067-01-08,P012,78.0,D,North,73.5,12.17,4.0,126.0,370.0,,
2067-01-09,P003,94.0,C,West,19.48,4.5,1.0,1351.0,384.0,,
2067-01-10,P012,76.0,E,East,24.26,6.79,4.0,2734.0,44.0,,
2067-01-11,P001,92.0,B,West,69.79,24.21,1.0,226.0,37.0,,
2067-01-12,P006,76.0,E,North,43.46,7.02,1.0,4215.0,403.0,,
2067-01-13,P011,78.0,C,West,43.23,16.95,4.0,238.0,484.0,,
2067-01-14,P002,92.0,D,East,45.34,4.92,4.0,1486.0,435.0,,
2067-01-15,P008,93.0,E,South,81.63,6.65,5.0,3020.0,433.0,,
2067-01-16,P011,91.0,E,South,72.91,6.44,2.0,4156.0,324.0,,
2067-01-17,P012,74.0,A,South,19.54,7.73,5.0,780.0,394.0,,
2067-01-18,P019,80.0,D,South,40.99,13.55,2.0,2312.0,374.0,,
2067-01-19,P020,86.0,A,North,70.64,11.39,3.0,1134.0,120.0,,
2067-01-20,P009,76.0,A,West,97.85,62.49,5.0,2296.0,152.0,,
2067-01-21,P011,98.0,C,North,92.1,30.45,5.0,4210.0,439.0,,
2067-01-22,P018,61.0,C,South,32.34,6.9,1.0,841.0,382.0,,
2067-01-23,P009,77.0,B,West,15.94,4.57,5.0,2381.0,342.0,,
2067-01-24,P015,80.0,D,South,61.59,16.8,1.0,3384.0,297.0,,
2067-01-25,P018,56.0,D,South,46.56,22.99,2.0,2515.0,399.0,,
2067-01-26,P008,71.0,C,East,26.51,8.57,5.0,3885.0,76.0,,
